Date, Open, High, Low, Close, Volume
2014-11-04, 16.50, 16.70, 15.50, 16.50, 1009500
2014-11-03, 16.90, 17.00, 16.80, 16.90, 174700
2014-10-31, 16.95, 17.10, 16.95, 16.95, 749800
2014-10-30, 17.00, 17.10, 17.00, 17.00, 384100
2014-10-29, 16.95, 17.00, 16.90, 16.95, 1089100
2014-10-28, 16.85, 16.95, 16.80, 16.85, 1293100
2014-10-27, 16.80, 16.95, 16.65, 16.80, 602900
2014-10-24, 16.55, 17.00, 16.40, 16.55, 1810900
2014-10-23, 17.25, 18.00, 15.15, 17.25, 3230200
2014-10-22, 15.00, 15.15, 15.00, 15.00, 1061600
2014-10-21, 15.05, 15.25, 14.90, 15.05, 659000
2014-10-17, 15.05, 15.20, 14.95, 15.05, 62800
2014-10-16, 15.05, 15.30, 15.00, 15.05, 350800
2014-10-15, 15.05, 15.30, 14.90, 15.05, 145700
2014-10-14, 15.10, 15.55, 15.00, 15.10, 173000
2014-10-13, 15.70, 16.00, 15.10, 15.70, 177500
2014-10-10, 15.40, 15.70, 15.20, 15.40, 349800
2014-10-09, 14.95, 15.20, 14.85, 14.95, 244700
2014-10-08, 14.80, 15.00, 14.80, 14.80, 82100
2014-10-07, 14.75, 14.80, 14.70, 14.75, 158500
2014-10-06, 14.75, 15.00, 14.50, 14.75, 144200
2014-10-03, 14.80, 15.00, 14.50, 14.80, 212400
2014-10-02, 14.40, 14.75, 14.05, 14.40, 338300
2014-10-01, 14.05, 14.15, 14.00, 14.05, 172500
2014-09-30, 14.00, 14.15, 14.00, 14.00, 331100
2014-09-29, 14.10, 14.40, 14.05, 14.10, 208000
2014-09-26, 14.15, 14.50, 14.05, 14.15, 160400
2014-09-25, 14.45, 14.55, 14.20, 14.45, 235900
2014-09-24, 14.45, 14.60, 14.40, 14.45, 315400
2014-09-23, 14.45, 14.65, 14.10, 14.45, 1541600
2014-09-22, 14.55, 14.80, 14.30, 14.55, 348100
2014-09-19, 14.30, 15.00, 14.20, 14.30, 177400
2014-09-18, 14.05, 14.50, 14.00, 14.05, 296000
2014-09-17, 14.00, 14.50, 13.80, 14.00, 832000
2014-09-16, 14.50, 14.60, 14.10, 14.50, 6149500
2014-09-15, 14.50, 15.00, 14.50, 14.50, 109100
2014-09-12, 14.55, 15.00, 14.10, 14.55, 235100
2014-09-11, 14.75, 15.05, 14.70, 14.75, 210600
2014-09-10, 15.05, 15.20, 15.00, 15.05, 414500
2014-09-09, 15.15, 15.20, 15.00, 15.15, 160100
2014-09-08, 15.15, 15.20, 15.00, 15.15, 246500
2014-09-05, 15.15, 15.30, 15.05, 15.15, 98200
2014-09-04, 15.15, 15.30, 15.05, 15.15, 291800
2014-09-03, 15.30, 15.50, 15.25, 15.30, 68100
2014-09-02, 15.40, 15.50, 15.30, 15.40, 123900
2014-09-01, 15.30, 15.60, 15.15, 15.30, 82300
2014-08-29, 15.75, 15.80, 15.35, 15.75, 2736900
2014-08-28, 15.60, 15.85, 15.50, 15.60, 471600
2014-08-27, 15.35, 15.85, 15.15, 15.35, 459300
2014-08-26, 15.15, 15.30, 15.10, 15.15, 398800
2014-08-25, 15.25, 15.45, 15.05, 15.25, 232100
2014-08-22, 15.00, 15.15, 14.95, 15.00, 2430700
2014-08-21, 14.70, 15.00, 14.60, 14.70, 644100
2014-08-20, 14.60, 14.75, 14.50, 14.60, 128100
2014-08-19, 14.45, 14.75, 14.20, 14.45, 1225400
2014-08-18, 14.30, 14.50, 14.30, 14.30, 170600
2014-08-15, 14.30, 14.45, 14.30, 14.30, 75100
2014-08-14, 14.45, 14.50, 14.30, 14.45, 1052800
2014-08-13, 14.40, 14.65, 14.30, 14.40, 91000
2014-08-12, 14.40, 14.50, 14.30, 14.40, 154900
2014-08-11, 14.30, 14.50, 14.20, 14.30, 369100
2014-08-08, 14.40, 14.50, 14.30, 14.40, 910600
2014-08-07, 14.00, 14.75, 14.00, 14.00, 1608500
2014-08-06, 13.95, 14.50, 13.50, 13.95, 2917400
2014-08-05, 13.45, 13.65, 13.30, 13.45, 100800
2014-08-04, 13.10, 13.50, 13.00, 13.10, 121100
2014-08-01, 12.95, 13.05, 12.90, 12.95, 275900
2014-07-31, 13.00, 13.10, 12.90, 13.00, 5025000
2014-07-30, 12.90, 13.00, 12.90, 12.90, 77300
2014-07-28, 12.90, 12.95, 12.85, 12.90, 1123300
2014-07-25, 12.90, 12.95, 12.85, 12.90, 61400
2014-07-24, 12.95, 13.00, 12.85, 12.95, 229300
2014-07-23, 12.95, 13.10, 12.90, 12.95, 481100
2014-07-22, 12.95, 13.00, 12.95, 12.95, 57300
2014-07-21, 12.95, 13.00, 12.95, 12.95, 158900
2014-07-18, 12.95, 13.10, 12.95, 12.95, 155600
2014-07-17, 12.95, 13.10, 12.95, 12.95, 44200
2014-07-16, 13.00, 13.25, 12.95, 13.00, 106400
2014-07-15, 13.00, 13.35, 12.95, 13.00, 418600
2014-07-14, 13.00, 13.40, 12.95, 13.00, 145800
2014-07-11, 13.00, 13.40, 12.95, 13.00, 252900
2014-07-10, 13.00, 13.40, 12.95, 13.00, 4369600
2014-07-09, 13.35, 13.40, 13.25, 13.35, 122200
2014-07-08, 13.40, 13.45, 13.40, 13.40, 528000
2014-07-07, 13.40, 13.45, 13.40, 13.40, 105700
2014-07-04, 13.40, 13.90, 13.40, 13.40, 187700
2014-07-03, 13.40, 13.45, 13.40, 13.40, 182300
2014-07-02, 13.40, 13.45, 13.40, 13.40, 284800
2014-07-01, 13.35, 13.45, 13.30, 13.35, 477200
2014-06-30, 13.30, 13.40, 13.20, 13.30, 36100
2014-06-27, 13.35, 13.40, 13.30, 13.35, 101500
2014-06-26, 13.40, 13.45, 13.35, 13.40, 176200
2014-06-25, 13.45, 13.50, 13.25, 13.45, 116200
2014-06-24, 13.55, 13.60, 13.45, 13.55, 2152700
2014-06-23, 13.45, 13.50, 13.00, 13.45, 710300
2014-06-20, 13.00, 13.20, 12.95, 13.00, 2406700
2014-06-19, 13.00, 13.00, 12.85, 13.00, 907200
2014-06-18, 13.00, 13.10, 12.95, 13.00, 3724100
2014-06-17, 13.15, 13.40, 13.05, 13.15, 117000
2014-06-16, 13.20, 13.45, 13.00, 13.20, 76500
2014-06-13, 13.25, 13.50, 13.05, 13.25, 204800
2014-06-12, 13.40, 13.45, 13.35, 13.40, 220100
2014-06-11, 13.45, 13.75, 13.40, 13.45, 223400
2014-06-10, 13.50, 13.70, 13.40, 13.50, 4611600
2014-06-09, 13.70, 13.85, 13.70, 13.70, 54900
2014-06-06, 13.80, 14.20, 13.80, 13.80, 215200
2014-06-05, 13.85, 14.00, 13.35, 13.85, 3084700
2014-06-04, 13.95, 14.10, 13.80, 13.95, 83600
2014-06-03, 14.10, 14.25, 14.00, 14.10, 39300
2014-05-30, 14.10, 14.25, 14.00, 14.10, 86500
2014-05-29, 14.25, 14.30, 14.20, 14.25, 375900
2014-05-28, 14.20, 14.35, 14.15, 14.20, 2204700
2014-05-27, 14.30, 14.55, 14.20, 14.30, 2188500
2014-05-26, 14.50, 14.70, 14.30, 14.50, 2084700
2014-05-23, 14.55, 14.75, 14.50, 14.55, 56700
2014-05-22, 14.80, 14.85, 14.70, 14.80, 313600
2014-05-21, 14.85, 14.90, 14.80, 14.85, 129700
2014-05-20, 14.90, 14.95, 14.85, 14.90, 450200
