Date, Open, High, Low, Close, Volume
2020-07-14, 32.75, 34.45, 32.75, 34.00, 662200
2020-07-13, 33.00, 34.00, 32.75, 33.05, 5255000
2020-07-10, 31.30, 33.00, 31.30, 31.85, 1529100
2020-07-09, 32.75, 32.75, 30.50, 31.50, 8562200
2020-07-08, 32.90, 33.00, 32.30, 32.75, 1210200
2020-07-07, 33.65, 33.65, 32.75, 32.85, 3491100
2020-07-06, 33.65, 33.65, 32.90, 32.90, 4077900
2020-07-03, 34.00, 34.00, 32.65, 32.85, 2105000
2020-07-02, 34.65, 34.65, 32.80, 33.00, 2408900
2020-07-01, 34.75, 34.75, 33.90, 34.35, 2266000
2020-06-30, 35.90, 35.90, 34.00, 34.70, 235400
2020-06-29, 35.20, 35.20, 34.95, 35.10, 1285200
2020-06-26, 34.90, 35.90, 34.90, 35.05, 713700
2020-06-25, 35.00, 35.00, 34.80, 34.95, 1182400
2020-06-24, 35.00, 35.40, 34.80, 34.90, 2746700
2020-06-23, 35.70, 35.70, 34.80, 34.95, 2025800
2020-06-22, 36.00, 36.00, 35.25, 35.65, 315300
2020-06-19, 35.85, 36.00, 35.75, 35.85, 6164700
2020-06-18, 35.20, 36.00, 35.20, 35.80, 667200
2020-06-17, 35.50, 35.50, 35.00, 35.25, 1619900
2020-06-16, 34.80, 35.50, 34.80, 34.95, 4422900
2020-06-15, 34.85, 35.50, 34.75, 34.85, 1699200
2020-06-12, 34.80, 35.75, 34.80, 34.85, 3091100
2020-06-11, 34.60, 35.00, 34.60, 34.85, 1779500
2020-06-10, 35.00, 35.00, 34.75, 34.80, 666100
2020-06-09, 35.00, 35.00, 34.60, 34.75, 1541000
2020-06-08, 34.30, 35.00, 33.70, 34.60, 1109200
2020-06-05, 34.90, 34.90, 32.50, 33.15, 5273600
2020-06-04, 35.00, 35.00, 33.90, 34.25, 7082500
2020-06-03, 35.00, 35.00, 34.50, 34.75, 2551700
2020-06-02, 34.90, 35.60, 34.90, 35.05, 2250900
2020-05-29, 36.00, 36.00, 35.00, 35.25, 8403800
2020-05-28, 36.00, 36.00, 35.60, 35.80, 846700
2020-05-27, 35.00, 36.40, 35.00, 35.85, 772800
2020-05-26, 36.00, 36.00, 33.00, 34.20, 3632900
2020-05-22, 36.00, 36.45, 36.00, 36.15, 2620700
2020-05-21, 37.00, 37.00, 35.50, 35.95, 3732500
2020-05-20, 37.25, 37.25, 36.50, 36.80, 232600
2020-05-19, 37.00, 38.00, 36.50, 37.00, 4203600
2020-05-18, 34.10, 36.10, 34.10, 35.50, 5887700
2020-05-15, 34.10, 35.90, 33.30, 33.70, 12025100
2020-05-14, 35.50, 35.50, 33.30, 33.70, 1671800
2020-05-13, 37.70, 37.70, 34.50, 35.90, 4034200
2020-05-12, 39.50, 39.50, 36.95, 37.60, 10015700
2020-05-11, 39.00, 39.00, 38.35, 38.60, 3918000
2020-05-08, 40.50, 40.50, 38.75, 39.15, 1488600
2020-05-07, 42.00, 42.00, 39.00, 39.75, 4532000
2020-05-06, 41.00, 43.00, 41.00, 42.00, 12848700
2020-05-05, 39.50, 41.00, 39.40, 39.85, 1094800
2020-05-04, 39.00, 39.00, 38.00, 38.65, 6669900
2020-04-30, 37.80, 39.40, 37.00, 37.65, 1078300
2020-04-29, 36.50, 38.00, 36.25, 36.80, 4251200
2020-04-28, 35.80, 36.20, 35.50, 35.85, 1270000
2020-04-27, 36.00, 36.25, 34.55, 34.65, 4114300
2020-04-24, 36.00, 36.00, 34.50, 34.60, 9100800
2020-04-23, 35.80, 35.80, 34.80, 34.95, 2472600
2020-04-22, 35.50, 36.00, 35.10, 35.75, 3040200
2020-04-21, 34.00, 35.50, 33.60, 34.85, 2635500
2020-04-20, 33.55, 35.00, 33.50, 33.50, 3121900
2020-04-17, 35.00, 35.00, 32.85, 32.95, 2471300
2020-04-16, 34.20, 34.20, 32.80, 33.30, 3636800
2020-04-15, 33.90, 35.85, 33.50, 33.55, 4612700
2020-04-14, 34.00, 34.00, 32.80, 33.05, 3231700
2020-04-09, 33.50, 33.50, 32.70, 32.80, 5562700
2020-04-08, 33.75, 33.75, 32.75, 33.10, 2428600
2020-04-07, 34.45, 34.45, 33.60, 33.65, 6665400
2020-04-06, 34.95, 34.95, 33.80, 34.20, 2698000
2020-04-03, 33.80, 34.30, 33.80, 34.00, 2356800
2020-04-02, 34.90, 34.90, 33.75, 33.85, 3080900
2020-04-01, 34.00, 34.00, 33.80, 33.90, 2216700
2020-03-31, 34.90, 34.90, 33.80, 33.95, 789900
2020-03-30, 34.00, 34.00, 33.60, 34.00, 150800
2020-03-27, 33.15, 34.00, 33.00, 33.20, 7143900
2020-03-26, 33.00, 35.00, 33.00, 33.15, 5703500
2020-03-25, 33.00, 33.00, 32.75, 32.85, 2343900
2020-03-24, 33.00, 35.10, 32.15, 32.55, 15149600
2020-03-23, 39.00, 39.00, 35.10, 35.70, 1388000
2020-03-20, 39.00, 40.00, 38.80, 38.95, 7632700
2020-03-19, 39.30, 40.00, 38.55, 39.05, 1132300
2020-03-18, 39.50, 39.50, 38.95, 39.00, 6459800
2020-03-17, 41.90, 41.90, 39.10, 39.25, 927700
2020-03-16, 40.80, 43.00, 38.00, 39.85, 821600
2020-03-13, 41.90, 45.10, 40.60, 41.90, 2003900
